Name,rate,stock,currentStock,outStock,Date
Phosphate,87,27,27,0,2024-10-12T02:54:37.886224
Choline,11,166,166,0,2024-10-12T02:54:37.886224
Inositol,73,231,231,0,2024-10-12T02:54:37.901931
Vitamin A,67,107,107,0,2024-10-12T02:54:37.901931
Vitamin C,1,247,247,0,2024-10-12T02:54:37.901931
Vitamin E,92,368,368,0,2024-10-12T02:54:37.917569
Vitamin K,26,33,33,0,2024-10-12T02:54:37.917569
Probiotics,22,307,307,0,2024-10-12T02:54:37.933099
Prebiotics,92,198,198,0,2024-10-12T02:54:37.933099
Digestive enzymes,98,445,445,0,2024-10-12T02:54:37.933099
Omega-3 fish oil,16,265,265,0,2024-10-12T02:54:37.948810
Alpha-lipoic acid,86,493,493,0,2024-10-12T02:54:37.948810
Quercetin,46,348,348,0,2024-10-12T02:54:37.964377
Turmeric,42,65,65,0,2024-10-12T02:54:37.964377
Milk thistle,66,146,146,0,2024-10-12T02:54:37.964377
Ginger,17,444,444,0,2024-10-12T02:54:37.979975
Echinacea,68,44,44,0,2024-10-12T02:54:37.979975
Garlic,6,120,120,0,2024-10-12T02:54:37.995607
Onion,58,268,268,0,2024-10-12T02:54:37.995607
Thyme,82,132,132,0,2024-10-12T02:54:37.995607
Oregano,48,337,337,0,2024-10-12T02:54:38.011309
Rosemary,98,289,289,0,2024-10-12T02:54:38.011309
Basil,24,211,211,0,2024-10-12T02:54:38.011309
Cinnamon,49,430,430,0,2024-10-12T02:54:38.026858
Cloves,11,265,265,0,2024-10-12T02:54:38.026858
Black seed oil,64,38,38,0,2024-10-12T02:54:38.042566
Grapeseed extract,93,133,133,0,2024-10-12T02:54:38.042566
Pomegranate extract,35,272,272,0,2024-10-12T02:54:38.042566
Green tea extract,92,226,226,0,2024-10-12T02:54:38.058178
Hyaluronic acid,38,188,188,0,2024-10-12T02:54:38.058178
L-Carnitine,37,245,245,0,2024-10-12T02:54:38.058178
Creatine,54,67,67,0,2024-10-12T02:54:38.073748
Beta-alanine,58,443,443,0,2024-10-12T02:54:38.073748
Arginine,94,381,381,0,2024-10-12T02:54:38.089350
Citrulline,33,277,277,0,2024-10-12T02:54:38.089350
Glutamine,43,203,203,0,2024-10-12T02:54:38.089350
BCAAs,22,367,367,0,2024-10-12T02:54:38.104983
HMB,47,398,398,0,2024-10-12T02:54:38.104983
D-Aspartic acid,89,154,154,0,2024-10-12T02:54:38.120600
Testosterone boosters,25,206,206,0,2024-10-12T02:54:38.120600
DHT blockers,100,464,464,0,2024-10-12T02:54:38.120600
Hair growth supplements,79,270,270,0,2024-10-12T02:54:38.136228
Collagen,64,82,82,0,2024-10-12T02:54:38.136228
Biotin,85,121,121,0,2024-10-12T02:54:38.151935
Keratin,98,270,270,0,2024-10-12T02:54:38.151935
Astaxanthin,99,425,425,0,2024-10-12T02:54:38.151935
Lutein,34,60,60,0,2024-10-12T02:54:38.167476
Zeaxanthin,68,256,256,0,2024-10-12T02:54:38.167476
Bacopa monnieri,60,61,61,0,2024-10-12T02:54:38.184015
Rhodiola rosea,64,95,95,0,2024-10-12T02:54:38.184015
Ashwagandha,34,144,144,0,2024-10-12T02:54:38.199078
Holy basil,84,308,308,0,2024-10-12T02:54:38.199078
Schisandra,94,177,177,0,2024-10-12T02:54:38.199078
Cordyceps,53,182,182,0,2024-10-12T02:54:38.214802
Lion's mane,10,456,456,0,2024-10-12T02:54:38.214802
Reishi,21,206,206,0,2024-10-12T02:54:38.232295
Chaga,43,102,102,0,2024-10-12T02:54:38.232295
Maitake,46,343,343,0,2024-10-12T02:54:38.232295
Shiitake,15,9,9,0,2024-10-12T02:54:38.246393
Turkey tail,11,168,168,0,2024-10-12T02:54:38.246393
Agaricus blazei,7,12,12,0,2024-10-12T02:54:38.262119
Enoki,28,337,337,0,2024-10-12T02:54:38.262119
Oyster,76,6,6,0,2024-10-12T02:54:38.262119
Cordonopsis,20,160,160,0,2024-10-12T02:54:38.277755
Ginseng,57,395,395,0,2024-10-12T02:54:38.277755
Siberian ginseng,18,267,267,0,2024-10-12T02:54:38.293277
Panax ginseng,16,280,280,0,2024-10-12T02:54:38.293277
American ginseng,55,409,409,0,2024-10-12T02:54:38.293277
Guarana,36,206,206,0,2024-10-12T02:54:38.308996
Cacao,58,22,22,0,2024-10-12T02:54:38.308996
Ginger,12,296,296,0,2024-10-12T02:54:38.324529
Turmeric,26,360,360,0,2024-10-12T02:54:38.324529
Ginkgo biloba,21,330,330,0,2024-10-12T02:54:38.324529
Rhodiola rosea,73,156,156,0,2024-10-12T02:54:38.340233
L-arginine,100,434,434,0,2024-10-12T02:54:38.340233
L-citrulline,31,202,202,0,2024-10-12T02:54:38.355860
Acetyl L-carnitine,6,360,360,0,2024-10-12T02:54:38.355860
Glutathione,7,68,68,0,2024-10-12T02:54:38.371491
N-acetylcysteine,44,453,453,0,2024-10-12T02:54:38.371491
R-alpha lipoic acid,53,336,336,0,2024-10-12T02:54:38.371491
Astaxanthin,44,202,202,0,2024-10-12T02:54:38.387032
Selenium,20,397,397,0,2024-10-12T02:54:38.387032
Zinc,79,99,99,0,2024-10-12T02:54:38.402742
Vitamin D,27,384,384,0,2024-10-12T02:54:38.402742
Vitamin C,84,112,112,0,2024-10-12T02:54:38.418278
Vitamin A,15,232,232,0,2024-10-12T02:54:38.433965
Vitamin E,43,60,60,0,2024-10-12T02:54:38.433965
CoQ10,76,383,383,0,2024-10-12T02:54:38.449584
Omega-3 fatty acids,56,391,391,0,2024-10-12T02:54:38.449584
Krill oil,99,318,318,0,2024-10-12T02:54:38.449584
Flaxseed oil,26,56,56,0,2024-10-12T02:54:38.465199
Fish oil,73,378,378,0,2024-10-12T02:54:38.465199
Algal oil,13,125,125,0,2024-10-12T02:54:38.465199
Evening primrose oil,92,398,398,0,2024-10-12T02:54:38.480778
Black seed oil,42,228,228,0,2024-10-12T02:54:38.480778
Saw palmetto,61,461,461,0,2024-10-12T02:54:38.496401
Stinging nettle,60,67,67,0,2024-10-12T02:54:38.496401
Pumpkin seed oil,81,27,27,0,2024-10-12T02:54:38.496401
Hyaluronic acid,23,10,10,0,2024-10-12T02:54:38.512031
Vitamin K2,9,374,374,0,2024-10-12T02:54:38.512031
Folate,49,150,150,0,2024-10-12T02:54:38.512031
Biotin,94,451,451,0,2024-10-12T02:54:38.527653
L-Theanine,74,423,423,0,2024-10-12T02:54:38.527653
5-HTP,17,20,20,0,2024-10-12T02:54:38.543318
Tryptophan,94,285,285,0,2024-10-12T02:54:38.543318
Magnesium,1,353,353,0,2024-10-12T02:54:38.558918
Potassium,11,9,9,0,2024-10-12T02:54:38.558918
Calcium,17,40,40,0,2024-10-12T02:54:38.558918
Sodium,87,427,427,0,2024-10-12T02:54:38.574529
Chloride,85,14,14,0,2024-10-12T02:54:38.574529
Phosphate,50,415,415,0,2024-10-12T02:54:38.590244
Lysine,32,480,480,0,2024-10-12T02:54:38.590244
Threonine,81,341,341,0,2024-10-12T02:54:38.590244
Serine,85,188,188,0,2024-10-12T02:54:38.605782
Methionine,83,176,176,0,2024-10-12T02:54:38.605782
Leucine,97,186,186,0,2024-10-12T02:54:38.621482
Isoleucine,23,317,317,0,2024-10-12T02:54:38.621482
Valine,23,42,42,0,2024-10-12T02:54:38.637115
Histidine,12,208,208,0,2024-10-12T02:54:38.637115
Phenylalanine,15,322,322,0,2024-10-12T02:54:38.637115
Taurine,81,363,363,0,2024-10-12T02:54:38.652654
Creatine,27,473,473,0,2024-10-12T02:54:38.652654
DHEA,75,393,393,0,2024-10-12T02:54:38.668289
Testosterone,12,391,391,0,2024-10-12T02:54:38.668289
Pregnenolone,2,364,364,0,2024-10-12T02:54:38.683908
Androstenedione,68,184,184,0,2024-10-12T02:54:38.683908
Dehydroepiandrosterone,68,215,215,0,2024-10-12T02:54:38.699527
Estrone,47,41,41,0,2024-10-12T02:54:38.699527
Estradiol,47,158,158,0,2024-10-12T02:54:38.699527
Progesterone,64,351,351,0,2024-10-12T02:54:38.715157
Thyroid hormones,59,109,109,0,2024-10-12T02:54:38.715157
Adrenal hormones,76,455,455,0,2024-10-12T02:54:38.730859
Insulin,52,54,54,0,2024-10-12T02:54:38.730859
Glucagon,55,402,402,0,2024-10-12T02:54:38.730859
Vasopressin,74,283,283,0,2024-10-12T02:54:38.746401
Calcitonin,97,52,52,0,2024-10-12T02:54:38.746401
Parathyroid hormone,33,407,407,0,2024-10-12T02:54:38.762029
Oxytocin,1,184,184,0,2024-10-12T02:54:38.762029
Prolactin,1,60,60,0,2024-10-12T02:54:38.762029
Somatotropin,67,260,260,0,2024-10-12T02:54:38.777652
Melatonin,27,434,434,0,2024-10-12T02:54:38.777652
Histamine,71,461,461,0,2024-10-12T02:54:38.793574
Serotonin,33,166,166,0,2024-10-12T02:54:38.793574
Dopamine,48,5,5,0,2024-10-12T02:54:38.809311
Norepinephrine,31,181,181,0,2024-10-12T02:54:38.809311
Epinephrine,27,482,482,0,2024-10-12T02:54:38.809311
Acetylcholine,83,398,398,0,2024-10-12T02:54:38.824844
Gamma-aminobutyric acid,93,138,138,0,2024-10-12T02:54:38.824844
Endorphins,29,95,95,0,2024-10-12T02:54:38.840502
Enkephalins,100,478,478,0,2024-10-12T02:54:38.840502
Substance P,20,437,437,0,2024-10-12T02:54:38.856323
Neuropeptide Y,23,376,376,0,2024-10-12T02:54:38.856323
Leptin,85,477,477,0,2024-10-12T02:54:38.871956
Ghrelin,80,17,17,0,2024-10-12T02:54:38.871956
Cholecystokinin,90,259,259,0,2024-10-12T02:54:38.871956
Glucose-dependent insulinotropic peptide,42,210,210,0,2024-10-12T02:54:38.887585
Peptide YY,60,337,337,0,2024-10-12T02:54:38.887585
Neurotensin,17,121,121,0,2024-10-12T02:54:38.903207
Calcitonin gene-related peptide,49,132,132,0,2024-10-12T02:54:38.903207
Vasoactive intestinal peptide,92,237,237,0,2024-10-12T02:54:38.918833
Atrial natriuretic peptide,15,214,214,0,2024-10-12T02:54:38.918833
Brain natriuretic peptide,59,331,331,0,2024-10-12T02:54:38.918833
Corticotropin-releasing hormone,50,162,162,0,2024-10-12T02:54:38.934457
Thyrotropin-releasing hormone,93,248,248,0,2024-10-12T02:54:38.934457
Luteinizing hormone,79,500,500,0,2024-10-12T02:54:38.950081
Follicle-stimulating hormone,67,438,438,0,2024-10-12T02:54:38.950081
Adrenocorticotropic hormone,20,182,182,0,2024-10-12T02:54:38.950081
Growth hormone-releasing hormone,7,110,110,0,2024-10-12T02:54:38.966013
Melanocyte-stimulating hormone,93,160,160,0,2024-10-12T02:54:38.966013
Oxytocin,30,260,260,0,2024-10-12T02:54:38.981646
Antidiuretic hormone,45,108,108,0,2024-10-12T02:54:38.981646
Prolactin,91,280,280,0,2024-10-12T02:54:38.997280
Thyroid-stimulating hormone,91,85,85,0,2024-10-12T02:54:38.997280
Insulin-like growth factor,100,65,65,0,2024-10-12T02:54:38.997280
Thymosin,11,278,278,0,2024-10-12T02:54:39.012951
Gastrin,89,456,456,0,2024-10-12T02:54:39.012951
Secretin,64,44,44,0,2024-10-12T02:54:39.028530
Somatostatin,88,116,116,0,2024-10-12T02:54:39.028530
Insulin-like peptides,61,379,379,0,2024-10-12T02:54:39.044268
Adiponectin,95,231,231,0,2024-10-12T02:54:39.044268
Resistin,56,369,369,0,2024-10-12T02:54:39.044268
Tumor necrosis factor,58,326,326,0,2024-10-12T02:54:39.059871
Interleukins,41,375,375,0,2024-10-12T02:54:39.059871
Interferons,8,24,24,0,2024-10-12T02:54:39.077779
Transforming growth factor,49,469,469,0,2024-10-12T02:54:39.077779
Platelet-derived growth factor,63,248,248,0,2024-10-12T02:54:39.091295
Fibroblast growth factor,52,77,77,0,2024-10-12T02:54:39.091295
Vascular endothelial growth factor,12,5,5,0,2024-10-12T02:54:39.091295
Hepatocyte growth factor,87,465,465,0,2024-10-12T02:54:39.106935
Nerve growth factor,65,135,135,0,2024-10-12T02:54:39.106935
Epidermal growth factor,29,260,260,0,2024-10-12T02:54:39.122560
Insulin-like growth factor,27,188,188,0,2024-10-12T02:54:39.122560
Neurotrophic factors,34,460,460,0,2024-10-12T02:54:39.122560
Glycoprotein hormones,70,157,157,0,2024-10-12T02:54:39.138243
Prostaglandins,13,384,384,0,2024-10-12T02:54:39.138243
Leukotrienes,15,454,454,0,2024-10-12T02:54:39.153928
Thromboxanes,27,224,224,0,2024-10-12T02:54:39.153928
Lipoxins,18,391,391,0,2024-10-12T02:54:39.153928
Endocannabinoids,9,186,186,0,2024-10-12T02:54:39.169470
Nitric oxide,60,332,332,0,2024-10-12T02:54:39.169470
Carbon monoxide,30,496,496,0,2024-10-12T02:54:39.185065
Hydrogen sulfide,91,322,322,0,2024-10-12T02:54:39.185065
Endothelins,97,306,306,0,2024-10-12T02:54:39.185065
Cytokines,26,21,21,0,2024-10-12T02:54:39.200681
Chemokines,17,220,220,0,2024-10-12T02:54:39.200681
Pathogens,20,493,493,0,2024-10-12T02:54:39.216318
Viruses,59,235,235,0,2024-10-12T02:54:39.216318
Bacteria,42,354,354,0,2024-10-12T02:54:39.232034
Fungi,19,68,68,0,2024-10-12T02:54:39.232034
Parasites,53,374,374,0,2024-10-12T02:54:39.232034
Prions,58,372,372,0,2024-10-12T02:54:39.247558
Toxins,68,151,151,0,2024-10-12T02:54:39.247558
Allergens,23,322,322,0,2024-10-12T02:54:39.263269
Antigens,89,88,88,0,2024-10-12T02:54:39.263269
Antibodies,3,120,120,0,2024-10-12T02:54:39.278841
Inflammatory mediators,51,9,9,0,2024-10-12T02:54:39.278841
Immune cells,100,489,489,0,2024-10-12T02:54:39.278841
Cytokines,89,133,133,0,2024-10-12T02:54:39.294532
Interleukins,85,142,142,0,2024-10-12T02:54:39.294532
Tumor necrosis factor,58,36,36,0,2024-10-12T02:54:39.294532
Complement proteins,100,207,207,0,2024-10-12T02:54:39.310059
Histamine,99,53,53,0,2024-10-12T02:54:39.310059
Mast cells,50,284,284,0,2024-10-12T02:54:39.325767
Macrophages,23,167,167,0,2024-10-12T02:54:39.325767
T cells,38,221,221,0,2024-10-12T02:54:39.325767
B cells,30,307,307,0,2024-10-12T02:54:39.341323
Natural killer cells,97,142,142,0,2024-10-12T02:54:39.341323
Dendritic cells,33,60,60,0,2024-10-12T02:54:39.357039
Neutrophils,88,249,249,0,2024-10-12T02:54:39.357039
Eosinophils,15,422,422,0,2024-10-12T02:54:39.357039
Basophils,16,12,12,0,2024-10-12T02:54:39.372648
Monocytes,49,294,294,0,2024-10-12T02:54:39.372648
Granulocytes,6,161,161,0,2024-10-12T02:54:39.388181
Lymphocytes,1,357,357,0,2024-10-12T02:54:39.388181
Cytotoxic T cells,82,191,191,0,2024-10-12T02:54:39.388181
Helper T cells,45,323,323,0,2024-10-12T02:54:39.403806
Regulatory T cells,78,256,256,0,2024-10-12T02:54:39.403806
Memory T cells,19,165,165,0,2024-10-12T02:54:39.419433
Memory B cells,26,491,491,0,2024-10-12T02:54:39.419433
Plasma cells,75,305,305,0,2024-10-12T02:54:39.435060
Antigen-presenting cells,93,260,260,0,2024-10-12T02:54:39.435060
Immune complexes,82,40,40,0,2024-10-12T02:54:39.435060
Immunoglobulins,33,4,4,0,2024-10-12T02:54:39.450767
IgG,52,198,198,0,2024-10-12T02:54:39.450767
IgM,58,384,384,0,2024-10-12T02:54:39.450767
IgA,94,333,333,0,2024-10-12T02:54:39.466305
IgE,35,1,1,0,2024-10-12T02:54:39.466305
IgD,69,497,497,0,2024-10-12T02:54:39.466305
Cellular immunity,95,145,145,0,2024-10-12T02:54:39.481934
Humoral immunity,26,396,396,0,2024-10-12T02:54:39.481934
Adaptive immunity,56,331,331,0,2024-10-12T02:54:39.497644
Innate immunity,92,357,357,0,2024-10-12T02:54:39.497644
Autoimmunity,24,160,160,0,2024-10-12T02:54:39.497644
Hypersensitivity,28,99,99,0,2024-10-12T02:54:39.513182
Immunodeficiency,27,332,332,0,2024-10-12T02:54:39.513182
Vaccines,74,173,173,0,2024-10-12T02:54:39.513182
Adjuvants,93,112,112,0,2024-10-12T02:54:39.528899
Immunomodulators,29,353,353,0,2024-10-12T02:54:39.528899
Immunotherapy,1,42,42,0,2024-10-12T02:54:39.528899
Biologics,13,471,471,0,2024-10-12T02:54:39.544432
Monoclonal antibodies,81,317,317,0,2024-10-12T02:54:39.544432
Cytokine inhibitors,59,289,289,0,2024-10-12T02:54:39.560137
Checkpoint inhibitors,85,357,357,0,2024-10-12T02:54:39.560137
CAR T-cell therapy,60,185,185,0,2024-10-12T02:54:39.560137
Gene therapy,67,398,398,0,2024-10-12T02:54:39.575681
Cell therapy,22,436,436,0,2024-10-12T02:54:39.583189
Stem cell therapy,88,305,305,0,2024-10-12T02:54:39.591699
Transplantation,48,444,444,0,2024-10-12T02:54:39.591699
Immunosuppressants,54,13,13,0,2024-10-12T02:54:39.607332
Immunostimulants,49,380,380,0,2024-10-12T02:54:39.607332
Immunoadjuvants,9,163,163,0,2024-10-12T02:54:39.607332
Immunotherapeutic agents,2,35,35,0,2024-10-12T02:54:39.622960
Vaccines,82,452,452,0,2024-10-12T02:54:39.622960
Toxoids,23,226,226,0,2024-10-12T02:54:39.638703
Antitoxins,34,261,261,0,2024-10-12T02:54:39.638703
Immunoglobulins,15,291,291,0,2024-10-12T02:54:39.638703
Monoclonal antibodies,78,313,313,0,2024-10-12T02:54:39.654246
Hyperimmune globulin,27,482,482,0,2024-10-12T02:54:39.654246
Cytokines,58,263,263,0,2024-10-12T02:54:39.669840
Interferons,52,179,179,0,2024-10-12T02:54:39.669840
Interleukins,54,181,181,0,2024-10-12T02:54:39.669840
Colony-stimulating factors,59,371,371,0,2024-10-12T02:54:39.685457
Chemokines,31,485,485,0,2024-10-12T02:54:39.685457
Growth factors,94,106,106,0,2024-10-12T02:54:39.701162
Antigen-presenting cells,56,370,370,0,2024-10-12T02:54:39.701162
Macrophages,84,255,255,0,2024-10-12T02:54:39.716715
Dendritic cells,55,88,88,0,2024-10-12T02:54:39.716715
B cells,94,464,464,0,2024-10-12T02:54:39.716715
T cells,55,32,32,0,2024-10-12T02:54:39.732433
Natural killer cells,51,175,175,0,2024-10-12T02:54:39.732433
Regulatory T cells,89,344,344,0,2024-10-12T02:54:39.747963
Memory T cells,53,488,488,0,2024-10-12T02:54:39.747963
Memory B cells,27,91,91,0,2024-10-12T02:54:39.747963
Plasma cells,24,320,320,0,2024-10-12T02:54:39.763582
Cytotoxic T cells,72,418,418,0,2024-10-12T02:54:39.763582
Helper T cells,44,377,377,0,2024-10-12T02:54:39.763582
Immune complexes,80,150,150,0,2024-10-12T02:54:39.779210
Immunoglobulins,6,170,170,0,2024-10-12T02:54:39.779210
IgG,77,247,247,0,2024-10-12T02:54:39.794915
IgM,13,51,51,0,2024-10-12T02:54:39.794915
IgA,78,386,386,0,2024-10-12T02:54:39.810540
IgE,49,18,18,0,2024-10-12T02:54:39.810540
IgD,53,150,150,0,2024-10-12T02:54:39.810540
Complement proteins,36,241,241,0,2024-10-12T02:54:39.826103
Mast cells,45,15,15,0,2024-10-12T02:54:39.826103
Basophils,31,378,378,0,2024-10-12T02:54:39.841707
Eosinophils,27,350,350,0,2024-10-12T02:54:39.841707
Neutrophils,40,11,11,0,2024-10-12T02:54:39.841707
Monocytes,31,259,259,0,2024-10-12T02:54:39.857333
Granulocytes,20,264,264,0,2024-10-12T02:54:39.857333
Lymphocytes,52,391,391,0,2024-10-12T02:54:39.872985
Acetaminophen,82,145,145,0,2024-10-12T02:54:41.166170
Albuterol,8,154,154,0,2024-10-12T02:54:41.172507
Amoxicillin,75,106,106,0,2024-10-12T02:54:41.176689
Atorvastatin,26,330,330,0,2024-10-12T02:54:41.176689
Amlodipine,35,318,318,0,2024-10-12T02:54:41.192426
Azithromycin,36,320,320,0,2024-10-12T02:54:41.192426
Aspirin,55,242,242,0,2024-10-12T02:54:41.207944
Metformin,92,403,403,0,2024-10-12T02:54:41.223631
Ibuprofen,12,133,133,0,2024-10-12T02:54:41.223631
Lisinopril,85,330,330,0,2024-10-12T02:54:41.239327
Simvastatin,59,252,252,0,2024-10-12T02:54:41.239327
Omeprazole,9,155,155,0,2024-10-12T02:54:41.254822
Levothyroxine,35,264,264,0,2024-10-12T02:54:41.254822
Hydrocodone/Acetaminophen,86,265,265,0,2024-10-12T02:54:41.270478
Furosemide,77,349,349,0,2024-10-12T02:54:41.270478
Gabapentin,40,497,497,0,2024-10-12T02:54:41.286065
Warfarin,44,396,396,0,2024-10-12T02:54:41.301690
Clopidogrel,47,261,261,0,2024-10-12T02:54:41.301690
Metoprolol,6,77,77,0,2024-10-12T02:54:41.301690
Insulin,12,408,408,0,2024-10-12T02:54:41.317317
Sertraline,87,312,312,0,2024-10-12T02:54:41.333054
Cetirizine,64,282,282,0,2024-10-12T02:54:41.333054
Fluoxetine,56,381,381,0,2024-10-12T02:54:41.348566
Prednisone,56,291,291,0,2024-10-12T02:54:41.348566
Citalopram,75,296,296,0,2024-10-12T02:54:41.364265
Doxycycline,20,291,291,0,2024-10-12T02:54:41.364265
Tamsulosin,98,338,338,0,2024-10-12T02:54:41.379878
Montelukast,36,397,397,0,2024-10-12T02:54:41.395552
Ranitidine,11,367,367,0,2024-10-12T02:54:41.411085
Clonazepam,88,465,465,0,2024-10-12T02:54:41.411085
Loratadine,2,431,431,0,2024-10-12T02:54:41.426692
Naproxen,54,498,498,0,2024-10-12T02:54:41.426692
Tramadol,56,370,370,0,2024-10-12T02:54:41.442335
Bisoprolol,61,250,250,0,2024-10-12T02:54:41.457940
Valsartan,5,223,223,0,2024-10-12T02:54:41.457940
Carvedilol,26,469,469,0,2024-10-12T02:54:41.473569
Bupropion,4,198,198,0,2024-10-12T02:54:41.473569
Allopurinol,23,37,37,0,2024-10-12T02:54:41.489193
Ciproflaxin,45,210,210,0,2024-10-12T02:54:41.489193
Meloxicam,85,148,148,0,2024-10-12T02:54:41.509394
Pregabalin,84,165,165,0,2024-10-12T02:54:41.514389
Lovastatin,62,188,188,0,2024-10-12T02:54:41.521970
Duloxetine,25,338,338,0,2024-10-12T02:54:41.530076
Fluticasone,54,86,86,0,2024-10-12T02:54:41.537075
Acyclovir,96,490,490,0,2024-10-12T02:54:41.541271
Nifedipine,42,81,81,0,2024-10-12T02:54:41.541271
Gabapentin,83,231,231,0,2024-10-12T02:54:41.541271
Dexamethasone,42,306,306,0,2024-10-12T02:54:41.556893
Diazepam,76,83,83,0,2024-10-12T02:54:41.556893
Verapamil,71,417,417,0,2024-10-12T02:54:41.556893
Phenobarbital,78,481,481,0,2024-10-12T02:54:41.572523
Chlorpheniramine,44,288,288,0,2024-10-12T02:54:41.572523
Azathioprine,66,240,240,0,2024-10-12T02:54:41.588144
Methylprednisolone,13,82,82,0,2024-10-12T02:54:41.588144
Nitrofurantoin,57,314,314,0,2024-10-12T02:54:41.588144
Metoclopramide,94,8,8,0,2024-10-12T02:54:41.588144
Rivaroxaban,57,200,200,0,2024-10-12T02:54:41.603768
Amiodarone,17,239,239,0,2024-10-12T02:54:41.603768
Spironolactone,41,402,402,0,2024-10-12T02:54:41.603768
Clonidine,5,419,419,0,2024-10-12T02:54:41.619414
Atenolol,55,26,26,0,2024-10-12T02:54:41.619414
Rosuvastatin,69,22,22,0,2024-10-12T02:54:41.619414
Latanoprost,47,72,72,0,2024-10-12T02:54:41.635038
Terazosin,14,214,214,0,2024-10-12T02:54:41.638189
Ezetimibe,86,382,382,0,2024-10-12T02:54:41.638189
Bismuth subsalicylate,57,224,224,0,2024-10-12T02:54:41.638189
Liraglutide,23,201,201,0,2024-10-12T02:54:41.653835
Dexamethasone,64,113,113,0,2024-10-12T02:54:41.653835
Chlorpromazine,42,386,386,0,2024-10-12T02:54:41.653835
Trazodone,18,281,281,0,2024-10-12T02:54:41.669461
Phenytoin,77,172,172,0,2024-10-12T02:54:41.669461
Anastrozole,88,191,191,0,2024-10-12T02:54:41.669461
Mirtazapine,43,407,407,0,2024-10-12T02:54:41.685086
Levocetirizine,2,163,163,0,2024-10-12T02:54:41.685086
Nitroprusside,21,307,307,0,2024-10-12T02:54:41.685086
Fentanyl,64,442,442,0,2024-10-12T02:54:41.700723
Codeine,48,150,150,0,2024-10-12T02:54:41.700723
Methadone,39,312,312,0,2024-10-12T02:54:41.716335
Enalapril,37,195,195,0,2024-10-12T02:54:41.716335
Olmesartan,11,99,99,0,2024-10-12T02:54:41.716335
Diphenhydramine,43,465,465,0,2024-10-12T02:54:41.731983
Sacubitril/Valsartan,6,53,53,0,2024-10-12T02:54:41.731983
Sevelamer,19,406,406,0,2024-10-12T02:54:41.731983
Buprenorphine,37,387,387,0,2024-10-12T02:54:41.747609
Olanzapine,3,88,88,0,2024-10-12T02:54:41.747609
Sotalol,5,288,288,0,2024-10-12T02:54:41.747609
Paliperidone,18,9,9,0,2024-10-12T02:54:41.763210
Esomeprazole,42,370,370,0,2024-10-12T02:54:41.763210
Apixaban,52,361,361,0,2024-10-12T02:54:41.763210
Insulin glargine,66,331,331,0,2024-10-12T02:54:41.778834
Metformin,57,280,280,0,2024-10-12T02:54:41.778834
Tadalafil,91,482,482,0,2024-10-12T02:54:41.778834
Dulaglutide,69,97,97,0,2024-10-12T02:54:41.794461
Azelastine,14,349,349,0,2024-10-12T02:54:41.794461
Tizanidine,29,86,86,0,2024-10-12T02:54:41.794461
Ropinirole,98,448,448,0,2024-10-12T02:54:41.810859
Isosorbide dinitrate,65,127,127,0,2024-10-12T02:54:41.810859
Nitroglycerin,54,425,425,0,2024-10-12T02:54:41.810859
Acetazolamide,28,416,416,0,2024-10-12T02:54:41.810859
Methotrexate,34,159,159,0,2024-10-12T02:54:41.830666
Bicalutamide,74,349,349,0,2024-10-12T02:54:41.830666
Beclomethasone,49,130,130,0,2024-10-12T02:54:41.830666
Clobetasol,52,435,435,0,2024-10-12T02:54:41.846320
Dexamethasone,58,219,219,0,2024-10-12T02:54:41.846320
Gatifloxacin,76,257,257,0,2024-10-12T02:54:41.846320
Imatinib,36,273,273,0,2024-10-12T02:54:41.861919
Ketorolac,19,435,435,0,2024-10-12T02:54:41.861919
Quetiapine,67,208,208,0,2024-10-12T02:54:41.877542
